token,frequency,capitalized_count,lowercase_count,sample_contexts
maputi,8,0,8,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '7: Balot ng liwanag sa umaga, hayo na ang maputi niyang katawan (na iniwawasiwas ang maitim na usok) na nagpapagalaw sa alon ng ilog at nagpapaawit sa hangin sa mga maigkas na kawayang nasa sa magkabilang pangpang; may nagsasabing nag-uumusok din ang daong ng Pamahalaan!...', '5: Ang ilang binata lamang, na ang karamihan ay nangag-aaral, madaling makilala dahil sa kanilang kagayakang lubhang maputi at sa maayos na kiyas, ang nangangahas magyao’t dito sa popa at proa, na palundaglundag sa mga bakol at kaha, masasaya dahil sa nalalapit na pagpapahinga sa pag-aaral.']"
malumanay,7,0,7,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '25: —Sapagka’t doon ay napakababaw, ali—ang sagot na malumanay ng Kapitan at ikinindat ang mata.', '106: Ang paring iyon ay bibihirang magsalita, hindi humihitit ni hindi umaanyong mapagmataas, hindi nahihiyang makihalo sa ibang tao at tumutugong malumanay at maayos sa mga pagpupugay sa kaniya na waring ikinadadangal niya at kinikilala ang gayon.']"
at,3420,0,3420,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '6: Kaunting pagpapaumanhin lamang ang gamiti’t pagkakamanlang siya ang daong ng Pamahalaan, na nayari sa ilalim ng pagsisiyasat ng mga Reberendo at mga Ilustrisimo!', '7: Balot ng liwanag sa umaga, hayo na ang maputi niyang katawan (na iniwawasiwas ang maitim na usok) na nagpapagalaw sa alon ng ilog at nagpapaawit sa hangin sa mga maigkas na kawayang nasa sa magkabilang pangpang; may nagsasabing nag-uumusok din ang daong ng Pamahalaan!...']"
waring,187,0,187,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '8: Sa bawat sandali’y tumitili ang pasuit na paos at mapagbala na wari’y isang manggagahis na ibig makapanaig sa tulong ng sigaw, kaya’t sa loob ng bapor ay hindi magkarinigan, ang lahat ng makatagpo’y pinagbabalaan; minsa’y waring ibig durugin ang mga salambaw, (mga yayat na kagamitan sa pangingisda) na ang galaw ay waring kalansay ng gigante na yumuyuko sa isang pagong na nabuhay sa kapanahunang dako pa roon ng pag-apaw ng tubig sa buong mundo; minsa’y tumatakbong tungo sa mga kakawayanan o kaya’y sa mga karihan, na napapalamutihan ng gumamela at iba pang bulaklak, na waring mga magsisipaligong nakalubog na sa tubig ang mga paa’y ayaw pang maglublob... minsa’y sa pagsunod sa daang itinuturo ng ilang kawayang nakatirik sa ilog ay lumalakad ng buong kasiyahang loob ang bapor; ngunit ang isang biglang pagkakabagok ay kaunti nang ikinabuwal ng mga sakay; napadumog sa isang burak na mababaw na hindi hinihinala nino man......', '8: Sa bawat sandali’y tumitili ang pasuit na paos at mapagbala na wari’y isang manggagahis na ibig makapanaig sa tulong ng sigaw, kaya’t sa loob ng bapor ay hindi magkarinigan, ang lahat ng makatagpo’y pinagbabalaan; minsa’y waring ibig durugin ang mga salambaw, (mga yayat na kagamitan sa pangingisda) na ang galaw ay waring kalansay ng gigante na yumuyuko sa isang pagong na nabuhay sa kapanahunang dako pa roon ng pag-apaw ng tubig sa buong mundo; minsa’y tumatakbong tungo sa mga kakawayanan o kaya’y sa mga karihan, na napapalamutihan ng gumamela at iba pang bulaklak, na waring mga magsisipaligong nakalubog na sa tubig ang mga paa’y ayaw pang maglublob... minsa’y sa pagsunod sa daang itinuturo ng ilang kawayang nakatirik sa ilog ay lumalakad ng buong kasiyahang loob ang bapor; ngunit ang isang biglang pagkakabagok ay kaunti nang ikinabuwal ng mga sakay; napadumog sa isang burak na mababaw na hindi hinihinala nino man......']"
nagmamalaki,2,0,2,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '41: At masabi ito’y lumayong nagmamalaki na waring isang emperador romano.']"
dahil,335,0,335,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '14: At si aling Victorina na siyang tanging babaeng nakiupo sa lipon ng mga europeo ay siyang makapagsasabi kung ang bapor Tabo ay tamad, masuwayin at masumpungin; si aling Victorina, na gaya ng karaniwan ay napakamasindakin, ay nagtutungayaw sa mga kasko, bangka, balsa ng niyog, mga indio na namamangka at sampung mga naglalaba at nagsisipaligo na kinayayamutan niya dahil sa pagkakatuwa at kaingayan!']"
banayad,12,0,12,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '39: Si Simoun ay humintong pinigil ang buntong-hininga at pagkatapos ay banayad na nagpatuloy na palingaslingas ang tingin:', '153: Nang makita ang gayon ng paring nagtuturo ay itinangotango ang ulo, binuksang dahan dahan ang talaan at banayad na banayad na tinunghan, samantalang binabanggit na marahan ang mga pangalan.']"
lakad,41,0,41,"['3: Ang bapor ay may anyong bagol, halos bilog na wari’y tabo na siyang pinanggalingan ng kaniyang pangalan; napakarumi kahit na may nasa siyang maging maputi, malumanay at waring nagmamalaki dahil sa kaniyang banayad na lakad.', '15: Siya nga naman, kung walang mga indio sa ilog at sa bayan ay bubuti ang lakad ng Tabo, oo!', '38: Diyan ninyo makikita tukayo, ang katunayan ng paurong na lakad natin.']"
Gayon,30,30,0,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '99: —Gayon ang nadingig ko sa ilan...... na nagmumura sa kaniya kung siya’y nakatalikod, at pinupuri siya kung kaharap.', '9: Gayon man, ay pinabayaan siya ng tagapangasiwa ng mga pari upang pag-anihan, kailan man at magbabayad siya sa taon taon ng isang munting halaga, isang walang gaano, dalawang pu o tatlong pung piso.']"
man,238,0,238,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '8: Sa bawat sandali’y tumitili ang pasuit na paos at mapagbala na wari’y isang manggagahis na ibig makapanaig sa tulong ng sigaw, kaya’t sa loob ng bapor ay hindi magkarinigan, ang lahat ng makatagpo’y pinagbabalaan; minsa’y waring ibig durugin ang mga salambaw, (mga yayat na kagamitan sa pangingisda) na ang galaw ay waring kalansay ng gigante na yumuyuko sa isang pagong na nabuhay sa kapanahunang dako pa roon ng pag-apaw ng tubig sa buong mundo; minsa’y tumatakbong tungo sa mga kakawayanan o kaya’y sa mga karihan, na napapalamutihan ng gumamela at iba pang bulaklak, na waring mga magsisipaligong nakalubog na sa tubig ang mga paa’y ayaw pang maglublob... minsa’y sa pagsunod sa daang itinuturo ng ilang kawayang nakatirik sa ilog ay lumalakad ng buong kasiyahang loob ang bapor; ngunit ang isang biglang pagkakabagok ay kaunti nang ikinabuwal ng mga sakay; napadumog sa isang burak na mababaw na hindi hinihinala nino man......', '10: Sa ilalim ng kubyerta ay nangagdungaw ang mga mukhang kayumanggi at maiitim ng mga taga rito, mga intsik at mestiso na nagkakasiksikang kasama ng mga lulang kalakal at mga kaban, samantalang sa itaas, sa ibabaw ng kubyerta at sa lilim ng isang panambil na nagtatanggol sa kanila sa init ng araw, ay nangakaupo sa maginhawang luklukan ang ilang sakay na suot taga Europa, mga prayle at mga kawani, na humihitit ng malalaking tabako, samantalang tinatanaw ang mga dinadaanan, na hindi man napupuna ang mga pagsusumakit ng kapitan na maiwasan ang mga balakid sa ilog.']"
siya’y,137,0,137,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '17: Nang umagang iyon ay lalo pang namumuhi si aling Victorina dahil sa hindi siya pinapansin ng mga kalipon, at dapat nga namang magkagayon, sapagka’t tignan nga naman ninyo: magkalipon doon ang tatlong prayleng nananalig na ang buong mundo’y lalakad ng patiwarik sa araw na sila’y lumakad ng matuwid; isang walang pagal na Don Custodio na payapang natutulog, na siyangsiya ang loob sa kaniyang mga munakala; isang walang pagod na manunulat na gaya ni Ben-Zayb (katimbang ng Ibañez) na nag-aakalang kung kaya’t may nag-iisip sa Maynila ay sa dahilang siya’y nag-iisip; isang canonigo na gaya ni Padre Irene na nagbibigay dangal sa mga pari dahil sa mabuti ang pagkakaahit ng kaniyang mukhang kinatatayuan ng isang ilong hudio at dahil sa kaniyang sotanang sutla na mainam ang tabas at maraming botones; at isang mayamang mag-aalahas na gaya ni Simoun na siya manding tanungan at nag-uudyok sa mga galaw ng Kapitan General; akalain nga ba namang magkatatagpo ang mga haliging ito na sine quibus non ng bayan, magkapipisan doon at maligayang nag-uusap, na hindi nabibighaning malugod sa isang tumakwil sa pagkapilipina, na nagpapula ng buhok, ¡bagay ng sukat makabugnot sa isang Joba!', '31: Dumadalong palagi sa mga lipunan at siya’y tinitiis doon kailan ma’t kasama ang kaniyang pamangkin, si Paulita Gomez, maganda at mayamang binibini, ulila sa ama’t ina, na kinukupkop ni aling Victorina.']"
kinagigiliwan,2,0,2,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '93: Si Pelaez, na isa sa mga kinagigiliwan niya, ay dahan-dahang tumindig, ngunit siniko muna si Placido Penitente na siyang sumusunod sa lagay sa talaan.']"
dakong,37,0,37,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '21: , bubunutin ng mga marino ang kanilang mahahabang tikin at isasaksak sa isa’t isang gilid at pinipigil sa tulong ng kanilang mga hita’t balikat na masadsad sa dakong iyon ang bapor.', '23: —Ngunit kapitan, ¿bakit tumutungo sa dakong iyan ang inyong mga mangmang na timonel?']"
iyon,276,0,276,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '17: Nang umagang iyon ay lalo pang namumuhi si aling Victorina dahil sa hindi siya pinapansin ng mga kalipon, at dapat nga namang magkagayon, sapagka’t tignan nga naman ninyo: magkalipon doon ang tatlong prayleng nananalig na ang buong mundo’y lalakad ng patiwarik sa araw na sila’y lumakad ng matuwid; isang walang pagal na Don Custodio na payapang natutulog, na siyangsiya ang loob sa kaniyang mga munakala; isang walang pagod na manunulat na gaya ni Ben-Zayb (katimbang ng Ibañez) na nag-aakalang kung kaya’t may nag-iisip sa Maynila ay sa dahilang siya’y nag-iisip; isang canonigo na gaya ni Padre Irene na nagbibigay dangal sa mga pari dahil sa mabuti ang pagkakaahit ng kaniyang mukhang kinatatayuan ng isang ilong hudio at dahil sa kaniyang sotanang sutla na mainam ang tabas at maraming botones; at isang mayamang mag-aalahas na gaya ni Simoun na siya manding tanungan at nag-uudyok sa mga galaw ng Kapitan General; akalain nga ba namang magkatatagpo ang mga haliging ito na sine quibus non ng bayan, magkapipisan doon at maligayang nag-uusap, na hindi nabibighaning malugod sa isang tumakwil sa pagkapilipina, na nagpapula ng buhok, ¡bagay ng sukat makabugnot sa isang Joba!', '21: , bubunutin ng mga marino ang kanilang mahahabang tikin at isasaksak sa isa’t isang gilid at pinipigil sa tulong ng kanilang mga hita’t balikat na masadsad sa dakong iyon ang bapor.']"
sanhi,60,0,60,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '88: —Ngunit ang mga ganiyang kaparaanan, Ginoong Simoun, ay mangyayaring maging sanhi ng kaguluhan—ang sabi ni Don Custodio na hindi mapalagay dahil sa masamang tungo ng salitaan.', '129: —Sinasabi ko sa inyo, Ben-Zayb—ang patuloy ni Don Custodio na inaalog ang bisig ng manunulat—ang lahat ng kasamaang nangyayari ay sanhi ng hindi pagtatatanong sa mga taong may malaong paninirahan dito.']"
marahil,95,0,95,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '44: Iginagalang siya marahil, kaya’t sa isang kilos lamang ng kamay ay napigil ang pag-uusap ng dalawa, nang ang paring-artilyero ay tumukoy ng ukol sa kinatutuhan at ang manunulat na prayle ay ng ukol naman sa karunungan.', '49: Napahintong nakangiti si Ben-Zayb, marahil sa paggalang o kaya’y dahil sa sadyang walang maalamang isagot; kahit gayong ¡siya ang tanging nag-iisip dito sa Pilipinas!']"
niyang,197,0,197,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '7: Balot ng liwanag sa umaga, hayo na ang maputi niyang katawan (na iniwawasiwas ang maitim na usok) na nagpapagalaw sa alon ng ilog at nagpapaawit sa hangin sa mga maigkas na kawayang nasa sa magkabilang pangpang; may nagsasabing nag-uumusok din ang daong ng Pamahalaan!...', '132: —Mayroon ngang kaunti niyan, kaunti niyan—ang akala ni Ben-Zayb na dapat niyang isagot, dahil sa kaniyang pagkamamamahayag ay dapat makaalam ng lahat.']"
tagalog,7,0,7,"['4: Gayon man, siya’y kinagigiliwan sa dakong iyon, sanhi marahil sa pangalan niyang tagalog o dahil sa taglay niya ang sadyang ugali ng mga bagay-bagay ng bayan, isang wari’y tagumpay na laban sa pagkakasulong, isang bapor na hindi tunay na bapor ang kabuoan, isang sangkap na hindi nagbabago, hindi ayos ngunit hindi mapag-aalinlanganan, na, kung ibig mag-anyong makabago ay nasisiyahan na ng buong kalakhan sa isang pahid ng pintura.', '10: Ngunit sa dahilang napuna niya na ang maitim ay may korona at hari ding kagaya ng dalawang kastila, ay sumaisip niya ang hari ng mga tagalog at nagbuntong-hininga.', '17: —Ang hari natin, ang hari ng mga tagalog....']"
