row_index,sentence_id,original_token,new_token,position,before_context,after_context
12,13,caguinhawahan,kaguinhawahan,51,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,cata,kata,72,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,caraniwan,karaniwan,170,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,camatayang,kamatayang,191,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,pawican,pawikan,225,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,talucab,talukab,286,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,cawangis,kawangis,359,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,pawican,pawikan,379,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
12,13,camatayan,kamatayan,399,"Kung sa aking kaibigan lamang at sa aking sariling caguinhawahan, hindi cata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang caraniwan sa mga may camatayang gaya natin ay tulad sa pawican: hinahalagahan at hinihirang tayo alinsunod sa ating talucab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, cawangis nga ng mga pawican ang mga may camatayan sa Filipinas.","Kung sa aking kaibigan lamang at sa aking sariling kaguinhawahan, hindi kata papagalin sa pagsasaysay ng kalagayan ng bahay; ngunit lubhang mahalaga ito, palibhasa'y ang karaniwan sa mga may kamatayang gaya natin ay tulad sa pawikan: hinahalagahan at hinihirang tayo alinsunod sa ating talukab o tinatahanang bahay; dahil dito't sa iba pang mga anyo ng asal, kawangis nga ng mga pawikan ang mga may kamatayan sa Filipinas."
13,14,caida,kaida,97,"—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""caida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""comedor"" at tuloy salon ng orquesta.","—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""kaida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""komedor"" at tuloy salon ng orkesta."
13,14,comedor,komedor,158,"—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""caida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""comedor"" at tuloy salon ng orquesta.","—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""kaida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""komedor"" at tuloy salon ng orkesta."
13,14,orquesta,orkesta,185,"—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""caida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""comedor"" at tuloy salon ng orquesta.","—Kung pumanhik tayo'y agad nating mararating ang isang malowang na tahanang kung tawaguin doo'y ""kaida"", ayawan kung bakit, na ng gabing ito'y guinagamit na ""komedor"" at tuloy salon ng orkesta."
14,15,cumikindat,kumikindat,100,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,colado,kolado,115,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,catamistamisang,katamistamisang,135,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,pangaco,pangako,155,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,matatacuting,matatakuting,180,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,nacaiinip,nakaiinip,242,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,casamahan,kasamahan,263,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,cakilala,kakilala,286,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,caraniwa'y,karaniwa'y,340,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
14,15,cacaiba,kakaiba,359,"Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin cumikindat sa ""colado,"" taglay ang catamistamisang mga pangaco, at nagbabala sa matatacuting binibini, sa walang malay na dalaga, ng dalawang nacaiinip na oras sa casamahan ng mga hindi cakilala, na ang pananalita't mga pakikikiusap ay ang caraniwa'y totoong cacaiba.","Sa gitna'y may isang mahabang mesa, na nahihiyasan ng marami at mahahalagang pamuti, na tila mandin kumikindat sa ""kolado,"" taglay ang katamistamisang mga pangako, at nagbabala sa matatakuting binibini, sa walang malay na dalaga, ng dalawang nakaiinip na oras sa kasamahan ng mga hindi kakilala, na ang pananalita't mga pakikikiusap ay ang karaniwa'y totoong kakaiba."
15,16,nauucol,nauukol,62,"Namumucod ng di ano lamang sa mga ganitong handang sa mundo'y nauucol, ang sumasapader na mga cuadrong tungkol sa religion, gaya baga ng ""Ang Purgatorio,"" ""Ang Infierno,"" ""Ang huling Paghuhucom,"" ""Ang pagkamatay ng banal,"" ""Ang pagkamatay ng macasalanan,"" at sa duyo'y naliliguid nang isang maringal at magandañg ""marco"" na anyong ""Renacimiento"" na gawa ni Arevalo, ang isang mabuting ayos at malapad na ""lienzo"" na doo'y napapanood ang dalawang matandang babae.","Namumucod ng di ano lamang sa mga ganitong handang sa mundo'y nauukol, ang sumasapader na mga kuadrong tungkol sa religion, gaya baga ng ""Ang Purgatorio,"" ""Ang Infierno,"" ""Ang huling Paghuhucom,"" ""Ang pagkamatay ng banal,"" ""Ang pagkamatay ng makasalanan,"" at sa duyo'y naliliguid nang isang maringal at magandang ""marko"" na anyong ""Renacimiento"" na gawa ni Arevalo, ang isang mabuting ayos at malapad na ""lienzo"" na doo'y napapanood ang dalawang matandang babae."
